AMS AG;AT0000A18XM4;AMS SW EQUITY;CHF;4,74;AUSTRIA;Technologies de l'information;Semi-conducteurs et équipemen;Louis;69;69;50,71;21,74;3,66;5,00;4,00;2,00;3,67;2,05;52,51;0,22;3,00;3,00;2,00;2,67;8,38;12,98;1,30;4,00;4,00;5,00;4,33;3,58;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;CHF;17,28;-;-35,81%;31,5%;-;#N/A Invalid Security;-;15,02;24,83;1,3%;-10,7%;SMI INDEX;-15,5%;-24,1%;22,90;32,5%;64,7%;NOT RATED;0,0;0;0;0;0;0;19,8;18,1;18,0;18,0;17,1;16,8;-0,40;-0,14;-32,95;-3,17;41,5;BBB;NR;Green;;;
AMUNDI SA;FR0004125920;AMUN FP EQUITY;EUR;15,61;FRANCE;Finance;Services financiers diversifi;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;77;77;4,73;-33,69;3,00;1,00;2,00;9,79;4,00;4,00;1,47;2,00;2,00;2,50;Core;EUR;77,1;-;-21,20%;16,7%;-;#N/A Invalid Security;-;54,50;78,05;7,9%;15,4%;CAC INDEX;-22,6%;-2,9%;84,50;9,6%;71,4%;NOT RATED;3,0;0;1;1;1;0;68,9;72,4;74,2;75,4;75,8;75,6;0,40;0,01;4,59;3,54;57,7;AA;NR;Green;Bonus;;Bonus
ANHEUSER-BUSCH I;BE0974293251;ABI BB EQUITY;EUR;117,62;BELGIUM;Consommation de base;Produits alimentaires, boisson;Sophie;303;303;-5,93;15,50;20,52;1,00;4,00;4,00;3,00;5,73;105,68;1,95;1,00;2,00;2,00;1,67;4,89;20,03;1,75;3,00;3,00;4,00;3,33;2,75;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;58,19;-;-19,24%;20,5%;-;#N/A Invalid Security;-;43,87;65,86;22,7%;2,1%;BEL20 INDEX;1,4%;-14,9%;68,00;16,9%;51,5%;SELL;2,0;0;0;1;1;0;56,3;58,6;61,6;59,4;58,0;57,4;-1,30;-0,14;1,32;7,02;38,5;AA;62,29;Yellow;;;Bonus
ANIMA HOLDING SP;IT0004998065;ANIM IM EQUITY;EUR;1,51;ITALY;Finance;Services financiers diversifi;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;37;37;8,50;-62,37;4,00;1,00;2,50;14,05;5,00;5,00;0,98;2,00;2,00;3,00;Opportuniste;EUR;4,1;-;-25,16%;23,1%;-;#N/A Invalid Security;-;3,08;4,79;-2,1%;5,6%;FTSEMIB INDEX;-25,0%;-7,4%;5,05;23,2%;80,0%;BUY;1,0;0;0;1;0;0;4,1;4,3;4,3;4,1;4,1;4,0;-0,10;-0,02;3,59;-0,10;38,3;BB;NR;Green;Bonus;Bonus;
APERAM;LU0569974404;APAM NA EQUITY;EUR;3,92;LUXEMBOURG;Matériaux;Matériaux;Jeremy;69;69;-6,49;34,44;8,13;1,00;5,00;3,00;3,00;0,13;2,49;11,73;4,00;5,00;3,00;4,00;7,82;8,82;1,40;4,00;5,00;4,00;4,33;3,58;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;49,1;-;-11,39%;33,3%;-;#N/A Invalid Security;-;22,67;49,44;97,6%;43,8%;AEX INDEX;67,9%;24,1%;54,00;10,0%;61,5%;BUY;3,0;0;1;1;1;0;37,8;43,2;45,6;45,7;47,0;47,2;0,71;0,26;49,43;9,26;61,7;AA;70,1;Green;;Bonus;Bonus
ARCELORMITTAL;LU1598757687;MT NA EQUITY;EUR;29,85;LUXEMBOURG;Matériaux;Matériaux;Jeremy;121;121;-6,99;24,82;9,34;1,00;4,00;3,00;2,67;0,75;14,03;7,20;4,00;4,00;2,00;3,33;6,48;4,30;0,66;4,00;5,00;5,00;4,67;3,33;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;27,115;-;-15,43%;45,4%;-;#N/A Invalid Security;-;9,08;27,87;168,6%;43,6%;AEX INDEX;138,9%;23,9%;35,95;32,6%;87,5%;BUY;3,0;0;1;1;1;0;20,9;25,0;26,0;25,9;25,9;25,6;0,02;0,03;57,48;6,95;53,8;BB;62,47;Yellow;Bonus;Bonus;
ARKEMA;FR0010313833;AKE FP EQUITY;EUR;7,89;FRANCE;Matériaux;Matériaux;Jeremy;164;164;-1,59;5,15;8,10;2,00;2,00;3,00;2,33;0,94;23,70;8,05;4,00;4,00;3,00;3,67;6,20;13,75;1,34;4,00;4,00;5,00;4,33;3,17;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;102,8;-;-15,87%;15,7%;-;#N/A Invalid Security;-;81,52;110,75;13,8%;9,9%;CAC INDEX;-16,7%;-8,4%;117,00;13,8%;52,4%;HOLD;2,0;0;0;1;1;0;98,8;105,1;106,8;105,4;105,0;103,1;-0,99;-0,44;14,26;12,65;31,7;A;71,57;Yellow;;;Bonus
AROUNDTOWN SA;LU1673108939;AT1 GR EQUITY;EUR;10,11;LUXEMBOURG;Immobilier;Immobilier;Jeremy;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;16;16;30,96;-9,65;5,00;3,00;4,00;4,08;2,00;2,00;0,68;4,00;4,00;3,50;Core;EUR;6,598;-;-24,83%;23,4%;-;#N/A Invalid Security;-;3,86;7,16;30,7%;7,8%;DAX INDEX;11,2%;-6,4%;7,90;19,7%;70,6%;HOLD;1,0;0;0;0;1;0;6,0;6,5;6,7;6,5;6,5;6,4;-0,09;0,00;-9,32;0,46;46,6;BB;NR;Green;Bonus;;
ASML HOLDING NV;NL0010273215;ASML NA EQUITY;EUR;267,18;NETHERLANDS;Technologies de l'information;Semi-conducteurs et équipemen;Louis;13;13;16,12;22,62;32,61;5,00;4,00;5,00;4,67;0,00;-0,16;34,37;5,00;5,00;5,00;5,00;1,52;41,36;15,29;1,00;1,00;4,00;2,00;4,08;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;636,9;-;-14,28%;29,8%;-;#N/A Invalid Security;-;289,20;638,70;87,8%;60,4%;AEX INDEX;58,1%;40,6%;668,00;4,9%;69,0%;BUY;3,0;0;1;1;1;0;467,3;536,8;567,5;587,5;595,0;593,5;8,97;0,99;6,78;62,92;64,8;AAA;NR;Green;;Bonus;Bonus
ASR NEDERLAND NV;NL0011872643;ASRNL NA EQUITY;EUR;4,85;NETHERLANDS;Finance;Assurance;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;5;5;8,67;-2,06;4,00;4,00;4,00;11,71;4,00;4,00;0,78;3,00;3,00;3,75;Opportuniste;EUR;34,36;-;-15,81%;22,7%;-;#N/A Invalid Security;-;25,33;38,85;25,4%;4,6%;AEX INDEX;-4,3%;-15,1%;41,10;19,6%;70,6%;NOT RATED;2,0;0;0;1;1;0;33,8;35,8;34,2;33,4;33,7;33,6;-0,06;0,14;2,30;0,77;53,6;BBB;NR;Green;Bonus;;
ASSA ABLOY AB-B;SE0007100581;ASSAB SS EQUITY;SEK;307,52;SWEDEN;Industrie;Biens d'investissement;Yann;194;194;5,16;6,42;15,62;4,00;2,00;4,00;3,33;1,43;40,28;18,50;3,00;3,00;4,00;3,33;4,75;27,71;4,41;3,00;2,00;2,00;2,33;3,08;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;SEK;275,9;-;-12,61%;22,8%;-;#N/A Invalid Security;-;188,20;279,30;32,1%;36,2%;OMX INDEX;-1,6%;9,3%;280,00;1,5%;44,4%;BUY;3,0;0;1;1;1;0;231,7;253,3;261,9;267,8;272,6;273,7;4,01;0,79;3,98;26,92;63,2;AA;87,59;Green;;Bonus;Bonus
GENERALI ASSIC;IT0000062072;G IM EQUITY;EUR;26,48;ITALY;Finance;Assurance;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;37;37;1,82;-10,39;3,00;3,00;3,00;5,97;3,00;3,00;0,84;3,00;3,00;3,00;Core;EUR;16,745;-;-17,56%;19,9%;-;#N/A Invalid Security;-;11,18;17,92;21,5%;17,4%;FTSEMIB INDEX;-1,3%;4,4%;18,65;11,4%;55,6%;BUY;2,0;0;0;1;1;0;15,5;17,0;17,0;16,8;16,8;16,6;-0,10;-0,02;1,39;1,01;48,9;AA;73,03;Green;;Bonus;Bonus
ASSOC BRIT FOODS;GB0006731235;ABF LN EQUITY;GBp;1613,43;BRITAIN;Consommation de base;Produits alimentaires, boisson;Sophie;223;223;-2,97;28,65;6,28;2,00;5,00;2,00;3,00;1,57;28,17;4,30;3,00;4,00;2,00;3,00;1,11;15,05;1,53;1,00;4,00;4,00;3,00;3,00;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;GBp;2041;-;-21,00%;35,4%;-;#N/A Invalid Security;-;1618,00;2528,00;9,0%;-9,8%;UKX INDEX;-4,0%;-18,5%;2700,00;32,3%;81,8%;BUY;2,0;0;0;1;1;0;2216,7;2317,1;2250,4;2161,3;2065,1;2028,3;-71,26;-11,34;4,06;75,32;38,7;AA;50,13;Orange;Bonus;Bonus;Malus
ASTRAZENECA PLC;GB0009895292;AZN LN EQUITY;GBp;13148,90;BRITAIN;Soins de santé;Sciences pharmaceutiques, biot;Thomas;30;30;5,96;30,05;21,16;4,00;5,00;5,00;4,67;1,38;85,61;31,55;3,00;2,00;5,00;3,33;4,30;19,28;6,58;3,00;3,00;2,00;2,67;3,83;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;GBp;8460;-;-21,41%;17,1%;-;#N/A Invalid Security;-;6736,00;8923,00;-3,3%;15,5%;UKX INDEX;-16,3%;6,9%;9355,09;10,6%;83,9%;BUY;2,0;0;0;1;1;0;7794,8;7811,0;8319,9;8594,7;8520,5;8404,2;29,87;-49,49;3,74;207,94;49,7;AA;65,19;Orange;Bonus;Bonus;Malus
ATLAS COPCO-A;SE0011166610;ATCOA SS EQUITY;SEK;681,98;SWEDEN;Industrie;Biens d'investissement;Yann;78;78;5,44;12,60;20,59;4,00;3,00;4,00;3,67;0,39;18,86;30,03;4,00;4,00;5,00;4,33;3,40;33,82;10,03;2,00;1,00;4,00;2,33;3,50;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;SEK;584,2;-;-10,60%;20,6%;-;#N/A Invalid Security;-;386,00;585,20;42,0%;38,7%;OMX INDEX;8,4%;11,8%;555,00;-5,0%;14,3%;HOLD;3,0;0;1;1;1;0;483,5;523,2;525,4;542,4;556,8;566,8;12,89;3,59;4,78;63,21;73,8;AA;77,81;Green;;;Bonus
ATOS SE;FR0000051732;ATO FP EQUITY;EUR;4,49;FRANCE;Technologies de l'information;Logiciels et services;Moad;360;360;-1,97;-0,02;5,81;2,00;1,00;2,00;1,67;1,21;26,26;7,89;3,00;4,00;2,00;3,00;-6,75;7,26;0,62;1,00;5,00;5,00;3,67;2,50;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;40,78;-;-47,10%;63,3%;-;#N/A Invalid Security;-;39,59;77,94;-46,9%;-45,5%;CAC INDEX;-77,4%;-63,8%;53,00;30,0%;35,0%;BUY;1,0;0;0;0;0;1;62,2;55,9;51,3;47,4;42,5;40,6;-3,54;-0,78;-30,47;-19,56;22,3;AAA;70,52;Green;;Bonus;Bonus
ATRESMEDIA CORP;ES0109427734;A3M SM EQUITY;EUR;0,83;SPAIN;Services de communication;Médias et divertissement;Cédric;194;194;-6,29;24,00;5,01;1,00;4,00;2,00;2,33;1,49;17,74;4,68;3,00;4,00;2,00;3,00; ;7,53;1,53;5,00;5,00;4,00;4,67;3,08;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;3,658;-;-17,94%;26,8%;-;#N/A Invalid Security;-;2,12;4,25;46,9%;27,0%;IBEX INDEX;28,6%;18,8%;4,27;16,9%;42,1%;HOLD;2,0;0;0;1;1;0;3,4;3,8;3,8;3,7;3,7;3,6;-0,05;-0,01;5,66;0,75;45,7;BB;NR;Yellow;;;
AUTO TRADER;GB00BVYVFW23;AUTO LN EQUITY;GBp;636,51;BRITAIN;Services de communication;Médias et divertissement;Cédric;40;40;-5,77;52,86;60,43;1,00;5,00;5,00;3,67;-0,06;-2,31;42,58;5,00;5,00;5,00;5,00;2,25;26,71;14,50;2,00;2,00;4,00;2,67;3,75;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;GBp;658,8;-;-11,67%;15,4%;-;#N/A Invalid Security;-;519,20;665,40;21,9%;10,5%;UKX INDEX;8,9%;1,9%;650,00;-1,3%;47,6%;HOLD;2,0;0;0;1;1;0;583,2;589,4;611,6;648,4;653,5;655,2;11,28;-1,62;5,84;34,67;64,0;A;NR;Green;;;Bonus
AUTOLIV INC-SDR;SE0000382335;ALIV SS EQUITY;SEK;70,76;SWEDEN;Consommation discrétionnaire;Automobiles et composants auto;Yann;177;177;-2,57;9,61;10,01;2,00;3,00;3,00;2,67;1,03;50,29;24,12;4,00;3,00;4,00;3,67;8,07;12,23;2,59;4,00;4,00;3,00;3,67;3,17;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;SEK;810,2;-;-12,58%;22,7%;-;#N/A Invalid Security;-;566,60;904,60;32,9%;5,9%;OMX INDEX;-0,7%;-21,1%;970,00;19,7%;60,0%;NOT RATED;1,0;0;0;0;1;0;791,9;832,1;845,3;822,7;811,3;798,5;-12,95;-1,35;-5,35;34,46;40,5;BBB;NR;Green;;;
AVIVA PLC;GB0002162385;AV/ LN EQUITY;GBp;1513,28;BRITAIN;Finance;Assurance;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;5;5;63,12;-51,97;5,00;1,00;3,00;15,15;5,00;5,00;0,67;4,00;4,00;3,75;Core;GBp;385,3;-;-15,49%;21,1%;-;#N/A Invalid Security;-;253,80;426,60;34,1%;18,5%;UKX INDEX;21,1%;9,8%;456,50;18,5%;63,6%;HOLD;1,0;0;0;0;1;0;363,6;403,5;407,4;400,8;391,7;384,8;-7,13;-2,05;-2,98;25,20;38,3;AA;NR;Yellow;;;Bonus
AXA;FR0000120628;CS FP EQUITY;EUR;52,82;FRANCE;Finance;Assurance;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;77;77;-3,42;-8,80;1,00;3,00;2,00;4,93;3,00;3,00;0,71;3,00;3,00;2,50;Core;EUR;21,81;-;-24,87%;22,5%;-;#N/A Invalid Security;-;13,34;24,16;20,1%;11,9%;CAC INDEX;-10,5%;-6,4%;26,00;19,2%;81,5%;BUY;1,0;0;0;0;1;0;20,6;22,6;22,1;21,6;21,6;21,4;-0,18;0,03;-1,67;0,56;49,6;AAA;75,53;Yellow;Bonus;Bonus;Bonus
AZIMUT HOLDING;IT0003261697;AZM IM EQUITY;EUR;3,12;ITALY;Finance;Services financiers diversifi;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;16;16;13,14;-0,73;5,00;4,00;4,50;49,47;5,00;5,00;2,59;0,00;0,00;3,50;Opportuniste;EUR;21,83;-;-17,06%;21,5%;-;#N/A Invalid Security;-;13,93;21,85;27,8%;22,8%;FTSEMIB INDEX;4,9%;9,8%;23,85;9,3%;50,0%;HOLD;3,0;0;1;1;1;0;18,9;20,1;20,6;20,7;20,8;20,8;0,12;0,04;17,76;2,19;61,4;BB;NR;Green;;;
BBVA;ES0113211835;BBVA SM EQUITY;EUR;35,66;SPAIN;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;20;20;-8,33;3,48;1,00;4,00;2,50;9,73;4,00;4,00;0,67;4,00;4,00;3,25;Opportuniste;EUR;5,357;-;-31,25%;34,9%;-;#N/A Invalid Security;-;2,10;5,55;72,8%;34,5%;IBEX INDEX;54,5%;26,3%;5,60;4,5%;42,4%;BUY;2,0;0;0;1;1;0;4,3;4,9;5,2;5,2;5,2;5,1;-0,02;-0,01;16,46;0,84;52,6;AAA;54,12;Orange;;Bonus;Malus
BANCO BPM SPA;IT0005218380;BAMI IM EQUITY;EUR;3,96;ITALY;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;56;56;-16,89;4,49;1,00;4,00;2,50;-0,25;1,00;1,00;0,31;5,00;5,00;2,75;Opportuniste;EUR;2,615;-;-18,16%;32,7%;-;#N/A Invalid Security;-;1,23;3,09;83,1%;44,6%;FTSEMIB INDEX;60,3%;31,6%;2,80;7,1%;57,9%;BUY;2,0;0;0;1;1;0;2,2;2,6;2,8;2,7;2,6;2,6;-0,06;-0,01;18,05;0,42;41,7;BBB;67,18;Orange;;Bonus;Malus
BANCO SABADELL;ES0113860A34;SAB SM EQUITY;EUR;3,01;SPAIN;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;77;77;-2,42;-15,44;2,00;NR;2,00;-0,15;1,00;1,00;0,22;5,00;5,00;2,50;Opportuniste;EUR;0,537;-;-35,25%;44,0%;-;#N/A Invalid Security;-;0,25;0,68;65,0%;51,7%;IBEX INDEX;46,7%;43,5%;0,60;11,7%;11,5%;HOLD;2,0;0;0;1;1;0;0,5;0,5;0,6;0,6;0,5;0,5;-0,02;0,00;21,19;0,13;38,7;AA;59,24;Green;;;Bonus
BANCO SANTANDER;ES0113900J37;SAN SM EQUITY;EUR;54,28;SPAIN;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;118;118;-4,71;-22,09;1,00;NR;1,00;-8,38;1,00;1,00;0,58;4,00;4,00;1,75;Core;EUR;3,134;-;-27,68%;29,8%;-;#N/A Invalid Security;-;1,43;3,51;55,7%;24,6%;IBEX INDEX;37,5%;16,4%;3,80;21,3%;62,5%;BUY;2,0;0;0;1;1;0;2,8;3,1;3,3;3,1;3,1;3,0;-0,07;-0,01;4,08;0,46;43,7;BBB;50;Orange;;Bonus;Malus
MILLENNIUM;PLBIG0000016;MIL PW EQUITY;PLN;5,66;POLAND;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;20;20;9,87;-21,09;4,00;NR;4,00;-3,46;1,00;1,00;0,61;4,00;4,00;3,25;Opportuniste;PLN;4,67;-;-30,97%;46,2%;-;#N/A Invalid Security;-;2,08;5,35;50,6%;42,8%;WIG20 INDEX;27,6%;29,9%;4,55;-2,6%;35,7%;HOLD;1,0;0;0;0;1;0;3,8;4,4;4,8;4,7;4,6;4,5;-0,08;-0,02;-100,42;0,53;48,7;A;62,07;Orange;;;Malus
BANK OF AMERICA;US0605051046;BAC US EQUITY;USD;323,87;UNITED STATES;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;37;37;-1,50;1,01;2,00;4,00;3,00;10,56;4,00;4,00;1,22;2,00;2,00;3,00;Core;USD;37,87;-;-14,65%;30,7%;-;#N/A Invalid Security;-;22,95;43,49;54,3%;24,9%;SPX INDEX;18,6%;8,1%;43,25;14,2%;58,6%;BUY;2,0;0;0;1;1;0;34,6;40,0;41,0;39,7;38,7;37,8;-0,87;-0,18;1,97;0,68;39,8;BBB;60,59;Orange;;Bonus;Malus
BANK OF IRELAND;IE00BD1RP616;BIRG ID EQUITY;EUR;4,57;IRELAND;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;77;77;-4,72;-10,37;1,00;3,00;2,00;-7,74;1,00;1,00;0,46;5,00;5,00;2,50;Opportuniste;EUR;4,255;-;-26,84%;44,7%;-;#N/A Invalid Security;-;1,53;5,47;133,0%;28,9%;ISEQ INDEX;101,4%;17,0%;5,70;34,0%;68,8%;BUY;2,0;0;0;1;1;0;3,7;4,5;4,8;4,4;4,2;4,1;-0,20;-0,01;30,29;1,24;36,3;BB;NR;Orange;;Bonus;Malus
PEKAO;PLPEKAO00016;PEO PW EQUITY;PLN;24,09;POLAND;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;56;56;1,85;-3,30;3,00;3,00;3,00;4,73;2,00;2,00;0,87;3,00;3,00;2,75;Core;PLN;91,92;-;-25,73%;35,0%;-;#N/A Invalid Security;-;40,80;104,40;67,9%;50,4%;WIG20 INDEX;44,8%;37,5%;100,00;8,8%;63,2%;BUY;2,0;0;0;1;1;0;71,8;84,7;94,6;93,6;91,5;91,5;-1,07;-0,26;6,86;17,66;45,6;A;67,03;Green;;Bonus;Bonus
BANKINTER;ES0113679I37;BKT SM EQUITY;EUR;4,03;SPAIN;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;77;77;-4,74;-10,00;1,00;3,00;2,00;6,90;3,00;3,00;0,74;3,00;3,00;2,50;Opportuniste;EUR;4,489;-;-33,43%;29,0%;-;#N/A Invalid Security;-;2,24;4,86;35,3%;38,0%;IBEX INDEX;17,0%;29,8%;4,60;2,5%;44,4%;HOLD;2,0;0;0;1;1;0;3,8;4,4;4,4;4,2;4,3;4,2;-0,03;0,02;0,99;0,63;55,1;A;62,94;Green;;;Bonus
BARCLAYS PLC;GB0031348658;BARC LN EQUITY;GBp;2837,62;BRITAIN;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;37;37;1,22;0,30;2,00;4,00;3,00;4,71;2,00;2,00;0,48;4,00;4,00;3,00;Core;GBp;167,08;-;-21,39%;32,3%;-;#N/A Invalid Security;-;88,90;190,30;43,5%;13,9%;UKX INDEX;30,5%;5,3%;212,50;27,2%;64,0%;HOLD;2,0;0;0;1;1;0;157,5;178,5;175,9;170,1;167,5;163,8;-3,33;-0,44;15,29;9,92;42,6;A;54,71;Orange;;;Malus
BASF SE;DE000BASF111;BAS GR EQUITY;EUR;61,58;GERMANY;Matériaux;Matériaux;Jeremy;346;346;-1,14;14,85;0,76;2,00;4,00;1,00;2,33;2,26;40,89;-0,56;2,00;3,00;1,00;2,00;4,46;11,98;1,66;3,00;4,00;4,00;3,67;2,58;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;67,09;-;-17,49%;22,6%;-;#N/A Invalid Security;-;45,80;72,90;26,9%;3,7%;DAX INDEX;7,4%;-10,5%;79,00;17,8%;53,6%;BUY;2,0;0;0;1;1;0;65,2;68,9;67,1;66,8;66,9;66,2;-0,17;-0,02;13,99;3,37;49,9;A;70,17;Orange;;Bonus;Malus
BMW AG;DE0005190003;BMW GR EQUITY;EUR;55,70;GERMANY;Consommation discrétionnaire;Automobiles et composants auto;Yann;177;177;0,38;11,69;6,28;3,00;3,00;2,00;2,67;2,48;69,55;9,61;2,00;2,00;3,00;2,33;18,00;6,62;0,80;5,00;5,00;5,00;5,00;3,17;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;85,56;-;-13,64%;26,4%;-;#N/A Invalid Security;-;54,11;96,39;41,0%;18,5%;DAX INDEX;21,5%;4,3%;100,00;16,9%;46,7%;BUY;2,0;0;0;1;1;0;78,1;86,6;89,0;87,4;85,9;83,8;-1,68;-0,49;11,44;6,11;37,7;A;69,53;Yellow;;Bonus;Bonus
BE SEMICONDUCTOR;NL0012866412;BESI NA EQUITY;EUR;5,71;NETHERLANDS;Technologies de l'information;Semi-conducteurs et équipemen;Louis;40;40;-7,28;52,97;36,96;1,00;5,00;5,00;3,67;-1,06;-50,62;42,68;5,00;5,00;5,00;5,00;3,02;22,04;9,16;2,00;2,00;4,00;2,67;3,75;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;72,74;-;-21,76%;29,7%;-;#N/A Invalid Security;-;33,67;78,72;88,2%;46,7%;AEX INDEX;58,5%;27,0%;80,00;10,0%;58,3%;NOT RATED;2,0;0;0;1;1;0;58,4;67,9;68,1;69,0;68,3;68,0;-0,17;0,00;1,94;5,59;56,1;BBB;NR;Green;;;
BEFIMMO;BE0003678894;BEFB BB EQUITY;EUR;1,02;BELGIUM;Immobilier;Immobilier;Jeremy;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;96;96;-0,07;-30,94;2,00;1,00;1,50;4,86;2,00;2,00;0,60;4,00;4,00;2,25;Opportuniste;EUR;35,75;-;-17,54%;22,9%;-;#N/A Invalid Security;-;32,10;40,50;-5,0%;-1,5%;BEL20 INDEX;-26,3%;-18,5%;39,00;9,1%;16,7%;HOLD;2,0;0;1;0;1;0;35,6;35,1;35,4;35,3;35,8;35,5;0,15;0,05;-13,64;0,67;53,5;A;NR;Green;;;Bonus
BEIERSDORF AG;DE0005200000;BEI GR EQUITY;EUR;25,74;GERMANY;Consommation de base;Produits domestiques et de soi;Sophie;215;215;0,04;10,30;11,79;3,00;3,00;3,00;3,00;-4,33;-74,95;9,10;5,00;5,00;3,00;4,33;3,39;32,26;3,30;2,00;1,00;3,00;2,00;3,08;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;102,05;-;-20,46%;15,4%;-;#N/A Invalid Security;-;81,86;105,00;0,3%;8,1%;DAX INDEX;-19,2%;-6,1%;102,00;0,0%;28,6%;SELL;2,0;0;0;1;1;0;94,4;95,5;100,5;102,1;101,8;101,3;0,20;-0,36;1,43;10,42;44,9;AA;66,21;Green;;;Bonus
BEKAERT NV;BE0974258874;BEKB BB EQUITY;EUR;2,28;BELGIUM;Matériaux;Matériaux;Jeremy;121;121;-2,43;17,07;6,77;2,00;4,00;2,00;2,67;1,35;40,34;9,34;3,00;3,00;3,00;3,00;25,13;9,64;1,30;5,00;5,00;5,00;5,00;3,33;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;37,78;-;-11,35%;27,0%;-;#N/A Invalid Security;-;16,19;40,82;123,2%;39,1%;BEL20 INDEX;101,9%;22,1%;50,00;32,3%;57,1%;NOT RATED;2,0;0;0;1;1;0;31,5;37,1;38,3;38,1;38,3;37,6;-0,05;-0,09;24,26;9,50;47,4;A;NR;Green;;;Bonus
BIOMERIEUX;FR0013280286;BIM FP EQUITY;EUR;11,20;FRANCE;Soins de santé;Equipement et services de sant;Thomas;164;164;10,95;1,35;17,73;5,00;1,00;4,00;3,33;0,12;3,72;17,45;4,00;4,00;4,00;4,00;2,24;27,59;3,77;2,00;2,00;2,00;2,00;3,17;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;94,54;-;-37,28%;21,1%;-;#N/A Invalid Security;-;88,86;144,80;-29,9%;-18,1%;CAC INDEX;-60,4%;-36,4%;115,00;21,6%;53,3%;BUY;2,0;1;0;1;0;0;110,9;99,8;93,5;94,8;94,2;94,3;0,05;-0,08;0,74;-11,51;49,8;A;73,81;Green;;Bonus;Bonus
