Gender;Height (in);Height (cm)
Male;69,576171;176,723475
Male;75,423687;191,576164
Male;63,090290;160,249336
Male;76,690963;194,795045
Male;66,927669;169,996279
Male;64,116429;162,855728
Male;69,578330;176,728958
Male;71,190299;180,823360
Male;67,519372;171,499205
Male;73,193008;185,910241
Male;71,625601;181,929026
Male;67,768597;172,132236
Male;72,275182;183,578964
Male;65,418119;166,162023
Male;69,543800;176,641253
Male;68,791204;174,729659
Male;75,181261;190,960403
Male;72,308814;183,664387
Male;69,326932;176,090408
Male;64,930530;164,923546
Male;69,486287;176,495170
Male;66,790479;169,647818
Male;70,961788;180,242941
Male;72,993297;185,402975
Male;71,732343;182,200151
Male;60,972032;154,868962
Male;67,524889;171,513218
Male;68,314676;173,519276
Male;69,339781;176,123043
Male;67,926385;172,533019
Male;69,454250;176,413796
Male;68,020420;172,771866
Male;76,848761;195,195854
Male;70,501368;179,073475
Male;69,982344;177,755154
Male;65,895215;167,373846
Male;69,618452;176,830868
Male;68,451084;173,865754
Male;68,240802;173,331636
Male;70,693761;179,562153
Male;67,749130;172,082789
Male;72,002520;182,886402
Male;72,713491;184,692267
Male;66,147738;168,015256
Male;68,376827;173,677140
Male;71,587216;181,831528
Male;70,356166;178,704662
Male;65,888951;167,357937
Male;62,525784;158,815491
Male;68,556281;174,132955
Male;69,196983;175,760336
Male;63,846048;162,168963
Male;73,143336;185,784072
Male;71,925106;182,689770
Male;69,604027;176,794228
Male;68,566092;174,157873
Male;74,040780;188,063581
Male;67,562913;171,609799
Male;73,028316;185,491921
Male;63,756163;161,940655
Male;71,789780;182,346041
Male;67,725619;172,023072
Male;71,529001;181,683664
Male;66,687742;169,386865
Male;75,044486;190,612995
Male;70,789698;179,805834
Male;67,497270;171,443067
Male;72,074776;183,069930
Male;69,105846;175,528849
Male;69,148533;175,637274
Male;69,336978;176,115923
Male;66,878286;169,870847
Male;71,164406;180,757591
Male;70,235984;178,399400
Male;69,845422;177,407372
Male;64,737339;164,432840
Male;72,923970;185,226884
Male;71,184558;180,808776
Male;63,121927;160,329694
Male;66,433684;168,741556
Male;69,606437;176,800351
Male;70,251037;178,437634
Male;69,699604;177,036994
Male;67,862738;172,371355
Male;67,360223;171,094967
Male;70,983670;180,298523
Male;72,871263;185,093007
Male;62,348318;158,364728
Male;63,218360;160,574635
Male;70,174295;178,242708
Male;68,955525;175,147034
Male;70,156400;178,197255
Male;66,673871;169,351632
Male;69,944080;177,657963
Male;64,098007;162,808938
Male;66,299441;168,400580
Male;70,557338;179,215639
Male;73,300233;186,182591
Male;67,017848;170,225334
Male;71,419542;181,405636
Male;69,262029;175,925554
Male;76,600183;194,564465
Male;68,711418;174,527001
Male;61,090748;155,170499
Male;71,850345;182,499876
Male;65,252566;165,741519
Male;67,226719;170,755865
Male;74,853164;190,127036
Male;64,870911;164,772115
Male;67,841363;172,317061
Male;68,681781;174,451724
Male;68,849989;174,878971
Male;70,037761;177,895913
Male;67,543622;171,560799
Male;68,429397;173,810668
Male;67,680015;171,907237
Male;69,168956;175,689148
Male;71,810281;182,398113
Male;73,865890;187,619362
Male;69,762905;177,197778
Male;66,609469;169,188050
Male;66,168816;168,068794
Male;67,143655;170,544883
Male;76,482319;194,265090
Male;69,549700;176,656237
Male;70,001231;177,803127
Male;73,846225;187,569411
Male;68,988445;175,230651
Male;70,643193;179,433709
Male;65,146908;165,473146
Male;65,232771;165,691238
Male;70,103164;178,062038
Male;67,794460;172,197929
Male;68,775504;174,689779
Male;68,029115;172,793952
Male;68,789227;174,724637
Male;68,299514;173,480766
Male;66,937452;170,021128
Male;65,343706;165,973012
Male;66,212434;168,179582
Male;68,949858;175,132639
Male;69,723697;177,098190
Male;62,028043;157,551230
Male;67,262342;170,846348
Male;65,285913;165,826220
Male;69,425340;176,340364
Male;66,071140;167,820695
Male;69,050840;175,389133
Male;68,124692;173,036716
Male;72,717613;184,702736
Male;71,300222;181,102563
Male;70,781643;179,785372
Male;69,783532;177,250171
Male;70,524049;179,131085
Male;67,636967;171,797895
Male;69,128357;175,586026
Male;69,347492;176,142630
Male;68,096760;172,965769
Male;73,768661;187,372399
Male;72,098904;183,131217
Male;72,386098;183,860689
Male;69,538684;176,628258
Male;71,362065;181,259645
Male;67,425500;171,260770
Male;63,701365;161,801466
Male;71,669336;182,040113
Male;74,460694;189,130164
Male;68,507397;174,008789
Male;68,117809;173,019235
Male;63,034170;160,106791
Male;68,737131;174,592312
Male;72,037268;182,974660
Male;69,410662;176,303082
Male;70,949770;180,212416
Male;71,014614;180,377120
Male;73,105307;185,687480
Male;69,193871;175,752433
Male;69,893269;177,528902
Male;71,074818;180,530039
Male;65,566101;166,537897
Male;67,229342;170,762529
Male;72,247747;183,509278
Male;69,442300;176,383442
Male;74,100990;188,216515
Male;69,592479;176,764897
Male;68,643017;174,353264
Male;73,895315;187,694101
Male;72,031924;182,961087
Male;68,485214;173,952442
Male;66,755219;169,558257
Male;69,289886;175,996309
Male;72,121927;183,189693
Male;71,316988;181,145149
Male;67,252841;170,822216
Male;65,640845;166,727746
Male;65,849799;167,258488
Male;65,594613;166,610317
Male;68,836933;174,845811
Male;64,451212;163,706077
Male;67,381773;171,149703
Male;71,366365;181,270568
Male;69,300530;176,023347
Male;70,204348;178,319044
Male;66,710391;169,444393
Male;72,432081;183,977486
Male;69,936191;177,637924
Male;68,502368;173,996014
Male;63,651508;161,674831
Male;72,261185;183,543409
Male;65,904507;167,397447
Male;74,091190;188,191623
Male;69,656511;176,927538
Male;71,861600;182,528464
Male;69,012028;175,290552
Male;68,561371;174,145883
Male;70,230411;178,385244
Male;65,796778;167,123817
Male;66,296423;168,392914
Male;67,798580;172,208394
Male;68,211657;173,257609
Male;72,793220;184,894778
Male;68,721218;174,551894
Male;67,042903;170,288974
Male;70,770357;179,756707
Male;67,522661;171,507558
Male;72,962227;185,324057
Male;66,553986;169,047125
Male;64,395828;163,565404
Male;69,997464;177,793558
Male;69,217634;175,812790
Male;71,453737;181,492493
Male;71,938496;182,723780
Male;68,995659;175,248973
Male;65,034102;165,186619
Male;70,030489;177,877441
Male;68,305001;173,494702
Male;73,113177;185,707469
Male;70,724292;179,639702
Male;68,849480;174,877678
Male;65,936923;167,479785
Male;71,527341;181,679447
Male;72,653145;184,538987
Male;67,525973;171,515971
Male;70,221647;178,362984
Male;73,223071;185,986600
Male;69,684458;176,998522
Male;69,744915;177,152085
Male;69,511469;176,559131
Male;69,812725;177,324321
Male;62,537139;158,844334
Male;71,570508;181,789091
Male;70,459945;178,968261
Male;68,186157;173,192839
Male;70,156013;178,196272
Male;69,672619;176,968451
Male;68,384449;173,696501
Male;61,976686;157,420783
Male;67,107066;170,451947
Male;65,102935;165,361455
Male;68,591954;174,223563
Male;66,374618;168,591531
Male;68,106109;172,989517
Male;67,189046;170,660177
Male;64,708954;164,360743
Male;68,733514;174,583126
Male;68,108458;172,995484
Male;75,690384;192,253575
Male;65,662512;166,782780
Male;70,722505;179,635164
Male;67,553321;171,585436
Male;77,547186;196,969853
Male;68,015295;172,758848
Male;70,762796;179,737501
Male;67,878402;172,411140
Male;68,070190;172,898283
Male;68,464565;173,899995
Male;68,138551;173,071919
Male;70,830481;179,909421
Male;73,166638;185,843261
Male;64,746174;164,455283
Male;64,778480;164,537340
Male;69,347617;176,142948
Male;68,444440;173,848879
Male;69,284240;175,981970
Male;72,333476;183,727029
Male;66,747273;169,538075
Male;67,522891;171,508143
Male;69,088865;175,485716
Male;67,455246;171,336325
Male;70,374985;178,752461
Male;70,329094;178,635898
Male;68,608758;174,266246
Male;71,006903;180,357532
Male;70,944230;180,198344
Male;67,760787;172,112400
Male;71,804773;182,384123
Male;72,939736;185,266931
Male;71,368891;181,276983
Male;72,853600;185,048144
Male;65,757332;167,023624
Male;68,764360;174,661475
Male;68,667158;174,414581
Male;67,536028;171,541511
Male;71,974037;182,814054
Male;65,869253;167,307903
Male;66,908834;169,948439
Male;70,531175;179,149184
Male;67,385809;171,159955
Male;70,513231;179,103606
Male;72,430455;183,973356
Male;70,542393;179,177678
Male;70,196580;178,299314
Male;71,192961;180,830122
Male;63,577177;161,486029
Male;67,839590;172,312559
Male;67,008579;170,201792
Male;65,497262;166,363047
Male;65,531800;166,450771
Male;68,797879;174,746613
Male;70,891173;180,063581
Male;66,327699;168,472356
Male;64,239912;163,169377
Male;65,979048;167,586782
Male;66,036445;167,732570
Male;70,852379;179,965041
Male;68,977803;175,203619
Male;68,925359;175,070411
Male;63,865018;162,217146
Male;68,476617;173,930608
Male;72,136546;183,226827
Male;72,954895;185,305434
Male;67,890209;172,441130
Male;67,722320;172,014694
Male;68,486083;173,954651
Male;69,889738;177,519934
Male;67,656893;171,848508
Male;71,439870;181,457269
Male;73,280967;186,133656
Male;59,868078;152,064918
Male;70,836938;179,925823
Male;65,000806;165,102048
Male;69,031826;175,340837
Male;69,960522;177,699726
Male;67,166056;170,601783
Male;72,761906;184,815242
Male;68,534771;174,078317
Male;66,171458;168,075504
Male;69,163453;175,675171
Male;69,349393;176,147458
Male;69,805581;177,306176
Male;67,428908;171,269427
Male;73,631336;187,023594
Male;68,525734;174,055364
Male;66,675683;169,356234
Male;69,383047;176,232940
Male;69,061382;175,415911
Male;71,250624;180,976585
Male;70,602409;179,330118
Male;65,880136;167,335544
Male;66,531746;168,990636
Male;69,085794;175,477916
Male;72,838994;185,011044
Male;69,153102;175,648880
Male;67,923311;172,525209
Male;67,901525;172,469873
Male;64,485929;163,794260
Male;67,001350;170,183430
Male;68,488510;173,960815
Male;67,178892;170,634385
Male;71,915045;182,664215
Male;69,823504;177,351700
Male;69,768653;177,212378
Male;66,557357;169,055686
Male;68,379996;173,685191
Male;71,697177;182,110830
Male;67,899284;172,464181
Male;66,794008;169,656780
Male;67,907583;172,485261
Male;70,643577;179,434686
Male;61,834849;157,060517
Male;68,735255;174,587546
Male;67,604419;171,715223
Male;69,929706;177,621453
Male;67,410214;171,221943
Male;67,464777;171,360534
Male;68,829334;174,826508
Male;68,388427;173,706605
Male;71,329699;181,177436
Male;70,232726;178,391124
Male;67,297973;170,936852
Male;70,595778;179,313275
Male;69,841667;177,397834
Male;65,111116;165,382235
Male;73,706027;187,213309
Male;69,308127;176,042642
Male;67,905932;172,481068
Male;72,359500;183,793130
Male;68,930349;175,083088
Male;70,876667;180,026734
Male;64,636631;164,177043
Male;69,064131;175,422892
Male;67,685490;171,921144
Male;76,732446;194,900414
Male;67,882001;172,420282
Male;63,150131;160,401333
Male;68,313258;173,515675
Male;71,528424;181,682198
Male;68,511889;174,020199
Male;66,615489;169,203342
Male;68,066867;172,889841
Male;70,287376;178,529936
Male;67,922213;172,522421
Male;71,451930;181,487902
Male;68,088943;172,945915
Male;69,145775;175,630268
Male;69,832970;177,375745
Male;71,775023;182,308559
Male;67,907995;172,486308
Male;66,341483;168,507367
Male;69,203429;175,776708
Male;67,777009;172,153602
Male;71,283736;181,060689
Male;75,330847;191,340350
Male;68,171404;173,155367
Male;66,752420;169,551146
Male;68,540895;174,093872
Male;66,720493;169,470052
Male;72,447984;184,017879
Male;65,241637;165,713758
Male;67,129498;170,508924
Male;65,116172;165,395077
Male;63,750828;161,927103
Male;65,452464;166,249258
Male;66,990141;170,154957
Male;67,309305;170,965634
Male;65,001896;165,104817
Male;67,699102;171,955718
Male;67,266736;170,857509
Male;68,211374;173,256890
Male;67,222467;170,745067
Male;70,030010;177,876224
Male;68,284163;173,441774
Male;68,391483;173,714367
Male;71,929340;182,700524
Male;69,131692;175,594497
Male;69,859331;177,442702
Male;68,541842;174,096278
Male;68,857011;174,896808
Male;73,596533;186,935193
Male;68,332605;173,564816
Male;68,262739;173,387358
Male;71,433305;181,440594
Male;71,279243;181,049277
Male;67,172277;170,617585
Male;68,422150;173,792262
Male;69,469447;176,452395
Male;69,370720;176,201629
Male;65,078289;165,298855
Male;70,319828;178,612362
Male;70,120030;178,104876
Male;68,660785;174,398394
Male;68,431660;173,816417
Male;71,189384;180,821036
Male;67,991895;172,699414
Male;65,344463;165,974937
Male;68,919881;175,056498
Male;69,598551;176,780320
Male;71,648345;181,986796
Male;66,329057;168,475805
Male;67,635323;171,793721
Male;66,887823;169,895071
Male;67,493012;171,432249
Male;68,486412;173,955487
Male;74,677471;189,680776
Male;64,318061;163,367875
Male;68,602100;174,249335
Male;72,499584;184,148942
Male;72,553742;184,286504
Male;64,416035;163,616729
Male;71,687527;182,086318
Male;69,689913;177,012380
Male;68,207634;173,247390
Male;70,047066;177,919546
Male;70,654439;179,462275
Male;67,272645;170,872519
Male;64,794389;164,577747
Male;70,518842;179,117858
Male;68,902714;175,012894
Male;71,229529;180,923004
Male;70,688943;179,549916
Male;67,952922;172,600421
Male;73,921429;187,760428
Male;66,183575;168,106281
Male;65,315999;165,902637
Male;70,142315;178,161479
Male;58,406905;148,353539
Male;72,450721;184,024832
Male;67,495260;171,437961
Male;67,001804;170,184583
Male;68,104785;172,986155
Male;68,254145;173,365528
Male;68,605847;174,258852
Male;72,119104;183,182523
Male;67,236978;170,781925
Male;72,693379;184,641182
Male;63,175655;160,466164
Male;66,570773;169,089762
Male;72,900651;185,167654
Male;74,529455;189,304815
Male;69,428557;176,348536
Male;72,783766;184,870766
Male;70,294815;178,548830
Male;72,212297;183,419235
Male;70,387747;178,784876
Male;71,573778;181,797395
Male;67,564457;171,613721
Male;67,512485;171,481711
Male;72,875444;185,103629
Male;67,652786;171,838076
Male;61,767259;156,888838
Male;69,162231;175,672066
Male;65,659505;166,775142
Male;65,854525;167,270494
Male;69,768862;177,212910
Male;67,012185;170,210951
Male;67,668449;171,877859
Male;74,975231;190,437086
Male;73,504259;186,700819
Male;65,673643;166,811054
Male;67,165859;170,601283
Male;70,378608;178,761664
Male;70,798271;179,827608
Male;71,221763;180,903279
Male;66,752866;169,552280
Male;69,359458;176,173023
Male;63,009573;160,044316
Male;67,076969;170,375501
Male;71,171153;180,774730
Male;66,661565;169,320374
Male;68,502943;173,997476
Male;70,099545;178,052844
Male;69,599795;176,783479
Male;70,695001;179,565303
Male;71,208566;180,869757
Male;74,650540;189,612372
Male;72,197490;183,381623
Male;66,375656;168,594167
Male;65,827636;167,202195
Male;67,683219;171,915375
Male;71,220178;180,899252
Male;73,103364;185,682545
Male;68,173964;173,161868
Male;67,884515;172,426669
Male;66,785804;169,635941
Male;65,941119;167,490443
Male;65,388628;166,087116
Male;70,294440;178,547877
Male;66,765467;169,584287
Male;67,414277;171,232265
Male;69,021901;175,315629
Male;66,730755;169,496117
Male;65,091961;165,333580
Male;72,725807;184,723549
Male;70,534667;179,158055
Male;68,474585;173,925447
Male;67,930460;172,543368
Male;71,542808;181,718733
Male;70,035043;177,889008
Male;67,543597;171,560737
Male;70,930929;180,164561
Male;72,495177;184,137749
Male;69,969886;177,723510
Male;66,428652;168,728776
Male;70,417970;178,861645
Male;71,387020;181,323031
Male;62,430276;158,572902
Male;72,175309;183,325285
Male;67,830001;172,288203
Male;70,436347;178,908322
Male;68,416767;173,778589
Male;71,483440;181,567938
Male;72,153511;183,269918
Male;68,908652;175,027976
Male;66,022306;167,696656
Male;74,210521;188,494724
Male;64,585263;164,046569
Male;71,870011;182,549828
Male;63,958496;162,454580
Male;65,520076;166,420993
Male;71,973693;182,813181
Male;67,366640;171,111266
Male;66,424248;168,717590
Male;71,585524;181,827231
Male;72,760325;184,811225
Male;68,809923;174,777203
Male;68,379098;173,682909
Male;70,474815;179,006029
Male;70,040641;177,903227
Male;70,178307;178,252900
Male;72,831434;184,991843
Male;66,416226;168,697214
Male;73,801767;187,456487
Male;64,276493;163,262292
Male;66,724445;169,480089
Male;70,414921;178,853900
Male;65,399182;166,113923
Male;68,215230;173,266684
Male;68,514887;174,027814
Male;66,669775;169,341229
Male;73,683364;187,155745
Male;70,372074;178,745069
Male;67,851459;172,342706
Male;70,555126;179,210019
Male;66,814026;169,707626
Male;74,217091;188,511411
Male;67,672875;171,889103
Male;67,284006;170,901376
Male;72,614462;184,440733
Male;65,373367;166,048351
Male;72,169391;183,310253
Male;68,083782;172,932807
Male;66,141613;167,999698
Male;67,889082;172,438269
Male;68,130168;173,050627
Male;63,791446;162,030273
Male;67,071660;170,362016
Male;69,388732;176,247380
Male;69,576910;176,725353
Male;72,559695;184,301626
Male;68,007994;172,740305
Male;68,554097;174,127407
Male;67,637466;171,799164
Male;66,067115;167,810473
Male;68,387649;173,704628
Male;69,613404;176,818046
Male;69,789633;177,265667
Male;70,750780;179,706982
Male;70,510410;179,096442
Male;72,983221;185,377381
Male;67,013828;170,215124
Male;70,358558;178,710736
Male;65,673077;166,809615
Male;64,533738;163,915694
Male;63,862041;162,209584
Male;70,809827;179,856959
Male;67,809015;172,234897
Male;67,615954;171,744524
Male;67,902437;172,472190
Male;72,678885;184,604368
Male;65,255609;165,749247
Male;67,512204;171,480999
Male;68,737221;174,592541
Male;70,367314;178,732978
Male;72,040834;182,983719
Male;66,995864;170,169495
Male;71,531179;181,689194
Male;69,682088;176,992505
Male;66,190238;168,123205
Male;66,823154;169,730812
Male;65,851418;167,262603
Male;74,007963;187,980225
Male;66,381435;168,608846
Male;69,828449;177,364261
Male;70,144763;178,167698
Male;71,709308;182,141641
Male;67,530606;171,527740
Male;66,008067;167,660491
Male;67,445143;171,310662
Male;68,931795;175,086760
Male;66,530835;168,988321
Male;71,169447;180,770396
Male;68,912831;175,038591
Male;65,418334;166,162569
Male;70,437177;178,910430
Male;71,268931;181,023084
Male;68,359811;173,633919
Male;73,339590;186,282559
Male;72,300190;183,642484
Male;74,043290;188,069956
Male;68,302839;173,489212
Male;65,142314;165,461478
Male;60,614115;153,959851
Male;68,974481;175,195183
Male;69,484563;176,490790
Male;65,001413;165,103589
Male;70,213375;178,341974
Male;64,992892;165,081945
Male;71,644419;181,976824
Male;72,616816;184,446713
Male;71,046562;180,458267
Male;72,726342;184,724908
Male;69,119831;175,564370
Male;68,973942;175,193812
Male;71,530978;181,688683
Male;65,327337;165,931435
Male;73,092871;185,655892
Male;68,860062;174,904559
Male;68,973423;175,192494
Male;67,013795;170,215039
Male;71,557718;181,756605
Male;70,351880;178,693775
